Date,Open,High,Low,Close,Adj Close,Volume,Cluster,Cluster_1,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10
2022-03-30,0.7653956757980407,0.78028059322784,0.7770066092556662,0.7741254397773278,0.7741254397773278,0.1616944687636795,0,0,1,1,1,1,1,1,4,4,4
2022-03-31,0.7709643225046316,0.7619450464679147,0.7646664894321051,0.7468882907357087,0.7468882907357087,0.0908714276780688,0,0,1,1,1,1,1,1,4,8,8
2022-04-01,0.7489845273391403,0.7477143606134206,0.7479000073547614,0.758504345884619,0.758504345884619,0.1252032393221187,0,0,1,1,1,1,1,1,4,8,8
2022-04-04,0.7624640229468547,0.8412741812364626,0.7577755124991665,0.8596427715069122,0.8596427715069122,0.3061175035957726,0,0,1,1,1,1,1,1,4,4,4
2022-04-05,0.8393114320103883,0.8462947755835586,0.782539404887628,0.7695886519541646,0.7695886519541646,0.2933446938903132,0,0,1,1,1,3,3,3,4,4,4
2022-04-06,0.7364059259747261,0.7209999772749646,0.6826116356672677,0.6939759071102859,0.6939759071102859,0.353751719717341,0,0,1,1,1,1,1,1,1,1,1
2022-04-07,0.7018802141926056,0.7169123509631269,0.6722834570751081,0.7130868822756794,0.7130868822756794,0.2892545025326746,0,0,1,1,1,1,1,1,1,1,1
2022-04-08,0.6868448518701876,0.6691657030915809,0.6737923752741953,0.660290739617203,0.660290739617203,0.1300927083984741,0,0,1,1,1,1,1,1,1,8,8
2022-04-11,0.5839720354958325,0.601370531315908,0.5936489194994242,0.5779310083039405,0.5779310083039405,0.1583859671064973,0,0,1,1,1,1,1,1,1,8,8
2022-04-12,0.6122084392254629,0.6229455252609021,0.5969350724049661,0.5962442900538573,0.5962442900538573,0.2015020167594271,0,0,1,1,1,1,1,1,1,8,8
2022-04-13,0.5850858522978409,0.6315110215963861,0.5910668761088668,0.6551059717186466,0.6551059717186466,0.1307923206803827,0,0,1,1,1,1,1,1,1,8,8
2022-04-14,0.6149109696361835,0.6085621959642392,0.6063075494871278,0.59300377646541,0.59300377646541,0.1522966043399412,0,0,1,1,1,1,1,1,1,8,8
2022-04-18,0.59810665589413,0.612310676819028,0.5915866286834633,0.6250602393036374,0.6250602393036374,0.1086060127571759,0,0,1,1,1,1,1,1,1,8,8
2022-04-19,0.6243611905589387,0.6462676602300473,0.6283386615869219,0.6647112864734203,0.6647112864734203,0.0964409667938215,0,0,1,1,1,1,1,1,1,8,8
2022-04-20,0.665209042546992,0.6446731677365193,0.5946717001362639,0.5800415476205479,0.5800415476205479,0.2323474923394409,0,0,1,1,1,1,1,1,1,8,8
2022-04-21,0.7384696690552345,0.7434231554351819,0.6301662509078644,0.6325218464816779,0.6325218464816779,0.4584199706084673,0,0,1,1,1,1,1,1,1,1,1
2022-04-22,0.6404940322229945,0.6461150116994244,0.6261087534327127,0.6263231907289922,0.6263231907289922,0.2257383059220811,0,0,1,1,1,1,1,1,1,8,8
2022-04-25,0.5816299856204797,0.6016248929529219,0.5947555088053879,0.6146406494960538,0.6146406494960538,0.2169091207554249,0,0,1,1,1,1,1,1,1,8,8
2022-04-26,0.6085888294302509,0.5870041313056008,0.4265881478727763,0.412563411052787,0.412563411052787,0.6585149459070727,3,0,1,1,1,4,4,4,3,3,3
2022-04-27,0.4499639996076258,0.4479196685364802,0.4305451071365221,0.421022015349152,0.421022015349152,0.2730285785754487,1,0,0,0,0,0,5,5,6,6,6
2022-04-28,0.4522570174477788,0.4173889447211022,0.337223107841738,0.4143746832239218,0.4143746832239218,0.5856536489275217,3,0,0,0,0,4,4,4,3,3,3
2022-04-29,0.4559748485460916,0.475736592638719,0.418204987312961,0.4031574000008616,0.4031574000008616,0.3458351572759677,3,0,0,0,0,4,5,4,6,6,6
2022-05-02,0.3880372516109031,0.4281764416935992,0.3813691407104499,0.4566348505295513,0.4566348505295513,0.2653758364079794,1,0,0,0,0,0,5,5,6,6,6
2022-05-03,0.4574980305130104,0.458232295719207,0.449373719072114,0.4671209314066221,0.4671209314066221,0.1867378525420548,1,0,0,0,0,0,5,5,6,6,6
2022-05-04,0.4587427533659051,0.5115253431518515,0.4438240379700854,0.5391940450803568,0.5391940450803568,0.3035633324995309,3,0,0,0,0,4,5,5,6,6,6
2022-05-05,0.5161981816784945,0.4947335061148411,0.3975822501709195,0.407345170781093,0.407345170781093,0.374405915827653,3,0,0,0,0,4,5,4,3,3,3
2022-05-06,0.4309977263954848,0.3970351288441832,0.3731201384043179,0.3946654778805943,0.3946654778805943,0.246625054718279,1,0,0,0,0,0,5,5,6,6,6
2022-05-09,0.3482050049488009,0.3251692549545744,0.2692352590223563,0.2641461906544896,0.2641461906544896,0.3632746544931523,1,0,0,0,0,0,0,0,0,0,9
2022-05-10,0.3201323443370215,0.2907881845243976,0.257666488798334,0.2856335098797444,0.2856335098797444,0.3215285160402726,1,0,0,0,0,0,0,0,0,0,9
2022-05-11,0.2803164400488119,0.26434524476293,0.1787803592276367,0.1758869959521261,0.1758869959521261,0.4050579232068038,2,0,0,2,2,2,2,2,2,2,9
2022-05-12,0.1263594462193506,0.1793510731289909,0.0996428740685666,0.1659160775316281,0.1659160775316281,0.6857392439497216,2,0,0,2,2,2,2,2,5,5,5
2022-05-13,0.2450700767478365,0.2263175592379747,0.219640163741879,0.2350311288084718,0.2350311288084718,0.3720061284472515,2,0,0,2,2,2,2,2,2,2,9
2022-05-16,0.2347189615817814,0.1964822133651236,0.1651828377510742,0.1598836369890122,0.1598836369890122,0.3325816084047276,2,0,0,2,2,2,2,2,2,2,2
2022-05-17,0.2022896874549981,0.1875264834947396,0.1815468350075098,0.2217697873673727,0.2217697873673727,0.2943941123131761,2,0,0,2,2,2,2,2,2,2,2
2022-05-18,0.1976382773655999,0.1807758351519213,0.1345337831175901,0.1356875482692159,0.1356875482692159,0.3437421831029954,2,0,0,2,2,2,2,2,2,2,2
2022-05-19,0.1361864900513662,0.1358278522288136,0.1233002525999924,0.1350394136445876,0.1350394136445876,0.3599290225751985,2,0,0,2,2,2,2,2,2,2,2
2022-05-20,0.1476350059427082,0.1147616527962025,0.0208406336458497,0.0593934207732358,0.0593934207732358,0.7160961634669502,2,0,0,2,2,2,2,2,5,5,5
2022-05-23,0.0510514877937994,0.0441678211605454,0.0293244179258562,0.0776733896847099,0.0776733896847099,0.3508536051528984,2,0,0,2,2,2,2,2,5,5,5
2022-05-24,0.0486111478260386,0.0,0.0,0.0,0.0,0.3520847664311175,2,0,0,2,2,2,2,2,5,5,5
2022-05-25,0.0,0.0261207948291293,0.0040909615896447,0.0509181550721902,0.0509181550721902,0.3719318679257082,2,0,0,2,2,2,2,2,5,5,5
2022-05-26,0.0615336613299201,0.1098258473575959,0.055480106627644,0.1322309848204332,0.1322309848204332,0.4622424332436995,2,0,0,2,2,2,2,2,5,5,5
2022-05-27,0.1628013480188414,0.1795885105681032,0.1675971782945988,0.2184794441141189,0.2184794441141189,0.3534038678006378,2,0,0,2,2,2,2,2,2,2,2
2022-05-31,0.2456596748101479,0.2118154348949463,0.1905671818832517,0.216202679616523,0.216202679616523,0.4356083109248952,2,0,0,2,2,2,2,2,2,2,2
2022-06-01,0.21506487391775,0.2002476184178139,0.1850174957512946,0.1864727261878913,0.1864727261878913,0.274928084547558,2,0,0,2,2,2,2,2,2,2,2
2022-06-02,0.1779022419830535,0.2352731313662857,0.1771037432114448,0.2440216317479784,0.2440216317479784,0.3806203489462822,2,0,0,2,2,2,2,2,2,2,2
2022-06-03,0.1733327009958195,0.1517546571795087,0.133594891628731,0.1252845400989657,0.1252845400989657,0.5038713182415108,2,0,0,2,2,2,2,2,5,5,5
2022-06-06,0.1788685892517966,0.1368455277572975,0.1382894949409532,0.1440464982214273,0.1440464982214273,0.3202445907072728,2,0,0,2,2,2,2,2,2,2,2
2022-06-07,0.1279972606525695,0.1120647823694189,0.116878759135947,0.1470710467023459,0.1470710467023459,0.2460094740791695,2,0,0,2,2,2,2,2,2,2,2
2022-06-08,0.1579042470930768,0.1627796679179276,0.162567249767167,0.1619276952070512,0.1619276952070512,0.2681703770871115,2,0,0,2,2,2,2,2,2,2,2
2022-06-09,0.2033706671900418,0.191190175441039,0.1633217088667107,0.1511590833710765,0.1511590833710765,0.4002817991370145,2,0,0,2,2,2,2,2,2,2,2
2022-06-10,0.1336805447389829,0.1095374795827055,0.1059134747067176,0.1138844550430431,0.1138844550430431,0.4070903164279907,2,0,0,2,2,2,2,2,5,5,5
2022-06-13,0.0747674661012684,0.044066026638891,0.0393675404085092,0.0316576211159482,0.0316576211159482,0.4411641704708898,2,0,0,2,2,2,2,2,5,5,5
2022-06-14,0.0507894545835404,0.0425225509848585,0.0245460009145817,0.0573493625551968,0.0573493625551968,0.4100353323744606,2,0,0,2,2,2,2,2,5,5,5
2022-06-15,0.0637120417902507,0.0900147608925812,0.0568045924374158,0.1177232785767716,0.1177232785767716,0.5477631949221436,2,0,0,2,2,2,2,2,5,5,5
2022-06-16,0.0726546123692096,0.0366029998288346,0.0092382433795501,0.0185126702055715,0.0185126702055715,0.4712807204052279,2,0,0,2,2,2,2,2,5,5,5
2022-06-17,0.0269424965223564,0.0152484326213333,0.031889731774132,0.0367593960750316,0.0367593960750316,0.3752051935463698,2,0,0,2,2,2,2,2,5,5,5
2022-06-21,0.081826531410642,0.1302813763409056,0.0879063205186547,0.1378479172506299,0.1378479172506299,0.5716125476830717,2,0,0,2,2,2,2,2,5,5,5
2022-06-22,0.1304703639844661,0.1468527815519689,0.1356571019658359,0.133111745957271,0.133111745957271,0.4303514476893252,2,0,0,2,2,2,2,2,5,5,5
2022-06-23,0.1471927300080046,0.1086045929627108,0.1095518382975357,0.1280432140402017,0.1280432140402017,0.4505131792883496,2,0,0,2,2,2,2,2,5,5,5
2022-06-24,0.1450471866146386,0.1429516572550113,0.1470247907371169,0.1810718386325704,0.1810718386325704,0.3955877524857732,2,0,0,2,2,2,2,2,2,2,2
2022-06-27,0.2035017255601076,0.1734993815951007,0.1796187074751607,0.1771499423920215,0.1771499423920215,0.3526436745669439,2,0,0,2,2,2,2,2,2,2,2
2022-06-28,0.1795073667549652,0.1628135977289944,0.1281960983226686,0.1160448240244571,0.1160448240244571,0.360544603214308,2,0,0,2,2,2,2,2,2,2,2
2022-06-29,0.1107999339465421,0.0671676534552794,0.0775446828419308,0.0952388824658447,0.0952388824658447,0.3117280814207992,2,0,0,2,2,2,2,2,5,5,2
2022-06-30,0.0813679131020456,0.0584324317376521,0.0603926064436743,0.0752139031215994,0.0752139031215994,0.3879643236820711,2,0,0,2,2,2,2,2,5,5,5
2022-07-01,0.0936026072405148,0.0623674909341305,0.0767734137212485,0.0891233742018677,0.0891233742018677,0.2567694328059533,2,0,0,2,2,2,2,2,2,2,2
2022-07-05,0.0739485195764834,0.0772088370610177,0.0468286245305327,0.1180556392004821,0.1180556392004821,0.3226971421424551,2,0,0,2,2,2,2,2,5,5,5
2022-07-06,0.1121757151695025,0.0844175073225141,0.1022583815736171,0.11140838185714,0.11140838185714,0.2397891782877868,2,0,0,2,2,2,2,2,2,2,2
2022-07-07,0.127604169072245,0.1393727491287473,0.1275254529221776,0.1752721043695115,0.1752721043695115,0.305431570883622,2,0,0,2,2,2,2,2,2,2,2
2022-07-08,0.1689432504138511,0.1883067266725653,0.1725432981529064,0.2062816656427197,0.2062816656427197,0.4352155118504158,2,0,0,2,2,2,2,2,2,2,2
2022-07-11,0.2169483841008571,0.1785539057532637,0.134651131350135,0.1244204353813491,0.1244204353813491,0.4181942186229753,2,0,0,2,2,2,2,2,2,2,2
2022-07-12,0.1419844066040799,0.1109283117945691,0.1082104670176971,0.1180722956197037,0.1180722956197037,0.3445180101306985,2,0,0,2,2,2,2,2,2,2,2
2022-07-13,0.0862323243665029,0.1225639115670258,0.0914273308469995,0.1378644988879633,0.1378644988879633,0.4098125508098305,2,0,0,2,2,2,2,2,5,5,5
2022-07-14,0.1324030536084305,0.1052292687913016,0.1130559631558136,0.1442127134314972,0.1442127134314972,0.2834582734037896,2,0,0,2,2,2,2,2,2,2,2
2022-07-15,0.1574783921486163,0.1305188901068272,0.15106547819113,0.1529538536722252,0.1529538536722252,0.2256503658307798,2,0,0,2,2,2,2,2,2,2,2
2022-07-18,0.1817347841640174,0.1655952621527214,0.1647133542821808,0.1553468491658487,0.1553468491658487,0.3093849665436807,2,0,0,2,2,2,2,2,2,2,2
2022-07-19,0.1820460017286555,0.1484132628191665,0.1515014220966026,0.1801910774957327,0.1801910774957327,0.2986543211806641,2,0,0,2,2,2,2,2,2,2,2
2022-07-20,0.1908084819023491,0.1663415704310265,0.1842294970883302,0.1900124371253826,0.1900124371253826,0.3505976017759989,2,0,0,2,2,2,2,2,2,2,2
2022-07-21,0.231705365925602,0.281357589952697,0.2414868434523573,0.3106937780990451,0.3106937780990451,0.6969389031330123,2,0,0,2,2,2,2,2,3,3,9
2022-07-22,0.3354461608599418,0.3196228604819295,0.3211943553216558,0.31336938431892,0.31336938431892,0.4457585516853229,1,0,0,0,0,4,0,4,3,3,9
2022-07-25,0.3157757308220178,0.2858354497994348,0.3045285724134312,0.2943746451350134,0.2943746451350134,0.1891083265586892,1,0,0,0,0,0,0,0,0,0,0
2022-07-26,0.2877522496510955,0.2510473742900754,0.2485119786389797,0.2466471789719231,0.2466471789719231,0.2070051122506409,1,0,0,0,0,0,0,0,0,0,0
2022-07-27,0.2744693391417189,0.29489289277621,0.2763107488234668,0.3262152176476001,0.3262152176476001,0.3456846820086298,1,0,0,0,0,0,0,0,0,0,9
2022-07-28,0.3543469073438107,0.3324117023735184,0.3316901562819918,0.3565267448349445,0.3565267448349445,0.3236214902132449,1,0,0,0,0,0,0,0,0,0,9
2022-07-29,0.3574587930923979,0.4088403776719739,0.3633787965435255,0.437540457001491,0.437540457001491,0.3926056062785317,1,0,0,0,0,4,5,4,3,3,9
2022-08-01,0.4585626629606394,0.4778228740314653,0.4433546299501199,0.4381720050033272,0.4381720050033272,0.534155931461447,3,0,0,0,0,4,4,4,3,3,3
2022-08-02,0.4228249179869315,0.4572485550902437,0.4316180764002081,0.4546738650183329,0.4546738650183329,0.3943292320680382,3,0,0,0,0,4,5,4,3,3,3
2022-08-03,0.4768573166891249,0.4659836190657978,0.4742886602142543,0.4886248272837511,0.4886248272837511,0.2934482677756237,3,0,0,0,0,4,5,5,6,6,6
2022-08-04,0.5063384481851719,0.4866258027176068,0.4936539152244378,0.4947901652125345,0.4947901652125345,0.2424117472328184,1,0,0,0,0,4,5,5,6,6,6
2022-08-05,0.4654088745006116,0.4408297169945397,0.3957882808922542,0.3927711280171798,0.3927711280171798,0.5089464386217247,3,0,0,0,0,4,4,4,3,3,3
2022-08-08,0.4277220975290466,0.4438489664225441,0.4136110026910019,0.4040049978630328,0.4040049978630328,0.416583937840035,3,0,0,0,0,4,5,4,3,3,3
2022-08-09,0.4045957959002398,0.378699734737877,0.3646530132475944,0.368658112004204,0.368658112004204,0.3335333156150334,1,0,0,0,0,0,5,5,6,6,9
2022-08-10,0.4378767799159438,0.4047187452222599,0.3848565360264456,0.4236143992984301,0.4236143992984301,0.390037755612532,3,0,0,0,0,4,5,4,3,3,3
2022-08-11,0.4351579071313302,0.4084162906528167,0.3972470054345663,0.3850934809497227,0.3850934809497227,0.228724360577825,1,0,0,0,0,0,5,5,6,6,6
2022-08-12,0.4002882144204359,0.4182031177099948,0.3932229670439787,0.4518986044543042,0.4518986044543042,0.2906224595084735,1,0,0,0,0,0,5,5,6,6,6
2022-08-15,0.4610686082730225,0.4842172949772595,0.4746911400052337,0.4982135604011913,0.4982135604011913,0.353822071790382,3,0,0,0,0,4,5,4,6,6,6
2022-08-16,0.5096140770516099,0.4920195486596285,0.4830072214382074,0.4844702297491047,0.4844702297491047,0.3458566537427302,3,0,0,0,0,4,5,4,6,6,6
2022-08-17,0.4689793048549663,0.4665265011313212,0.4686718949554554,0.4716743008671188,0.4716743008671188,0.2196763022950409,1,0,0,0,0,0,5,5,6,6,6
2022-08-18,0.4817708386051328,0.450463895521095,0.4778264051148096,0.4660572886695747,0.4660572886695747,0.0811511162528922,1,0,0,0,0,0,5,5,6,6,6
2022-08-19,0.4473761851930781,0.4192207118232153,0.4307798086315405,0.4351307951177278,0.4351307951177278,0.1716629666687511,1,0,0,0,0,0,5,5,6,6,6
2022-08-22,0.4125556768365627,0.3787166640242326,0.3995774568301101,0.4014623638112134,0.4014623638112134,0.1354961384528797,1,0,0,0,0,0,5,5,6,6,6
2022-08-23,0.4102955009768966,0.4114184581408461,0.4077595359371845,0.4340673119153751,0.4340673119153751,0.1885318304046025,1,0,0,0,0,0,5,5,6,6,6
2022-08-24,0.4403170461808757,0.435944841891711,0.4508995227412676,0.437274662229156,0.437274662229156,0.1447239853667687,1,0,0,0,0,0,5,5,6,6,6
2022-08-25,0.4638855451280356,0.4324507226739363,0.4262529031364231,0.4321562258653918,0.4321562258653918,0.1184735424092718,1,0,0,0,0,0,5,5,6,6,6
2022-08-26,0.4396619213902925,0.4275658526595615,0.4054792731684872,0.3923722065275533,0.3923722065275533,0.1440992850144873,1,0,0,0,0,0,5,5,6,6,6
2022-08-29,0.3679244719354467,0.3550044481738061,0.3714267123669876,0.3760698097500904,0.3760698097500904,0.0444390594709523,1,0,0,0,0,0,0,0,0,0,0
2022-08-30,0.3926886617003015,0.3587700109685696,0.3309356971824482,0.3405733651004134,0.3405733651004134,0.1009623903028786,1,0,0,0,0,0,0,0,0,0,0
2022-08-31,0.3570656278092447,0.3219804327980453,0.3267105773391197,0.3301536207435943,0.3301536207435943,0.1111601838534175,1,0,0,0,0,0,0,0,0,0,0
2022-09-01,0.3175608722963664,0.3033057405810708,0.2982411617541416,0.3378811772432054,0.3378811772432054,0.1253589258541262,1,0,0,0,0,0,0,0,0,0,0
2022-09-02,0.359276771633711,0.3275777626949219,0.3129788171300172,0.3032321709210048,0.3032321709210048,0.1023329529110124,1,0,0,0,0,0,0,0,0,0,0
2022-09-06,0.3180522539690987,0.2952151140353574,0.2961788709381803,0.3242210638762557,0.3242210638762557,0.1356055750109436,1,0,0,0,0,0,0,0,0,0,0
2022-09-07,0.3201159970496069,0.3351595082245343,0.3290242991923816,0.3704861203619076,0.3704861203619076,0.0976213182415108,1,0,0,0,0,0,0,0,0,0,0
2022-09-08,0.3604067883174765,0.3639601780441903,0.3666985694913448,0.3982052635999738,0.3982052635999738,0.121620494861693,1,0,0,0,0,0,0,0,0,0,0
2022-09-09,0.4113601334245255,0.4166257071564415,0.4244923979722507,0.450153663817962,0.450153663817962,0.125691795384904,1,0,0,0,0,0,5,5,6,6,6
2022-09-12,0.4558274478021334,0.4453245061276333,0.4705162138186803,0.4737848401837264,0.4737848401837264,0.0887992985637754,1,0,0,0,0,0,5,5,6,6,6
2022-09-13,0.4174036720242987,0.4041589338703811,0.4202169285443625,0.4125135066060924,0.4125135066060924,0.2161821493340003,1,0,0,0,0,0,5,5,6,6,6
2022-09-14,0.4141607279056459,0.4479196685364802,0.426454145546877,0.4647610194203179,0.4647610194203179,0.2448382423446521,1,0,0,0,0,0,5,5,6,6,6
2022-09-15,0.4612813883395953,0.4637956194782072,0.4721258261569584,0.47044451770189,0.47044451770189,0.1938121443311862,1,0,0,0,0,0,5,5,6,6,6
2022-09-16,0.4503733598590139,0.4362670631508586,0.4463726172461503,0.4684503639305456,0.4684503639305456,0.3381250911971317,3,0,0,0,0,4,5,5,6,6,6
2022-09-19,0.4527319044274387,0.4674593114245063,0.4574383694677865,0.4969671955986291,0.4969671955986291,0.1640799251662393,1,0,0,0,0,0,5,5,6,6,6
2022-09-20,0.4862421632027877,0.4852179699810322,0.4965712083812775,0.4952721594089814,0.4952721594089814,0.1732752016759426,1,0,0,0,0,0,5,5,6,6,6
2022-09-21,0.4930228480144878,0.4876095484350241,0.4716731527092034,0.4557373532061447,0.4557373532061447,0.1792219060721656,1,0,0,0,0,0,5,5,6,6,6
2022-09-22,0.451601740338016,0.4239530961374941,0.3971799212777956,0.3948649361326778,0.3948649361326778,0.2312674577366435,1,0,0,0,0,0,5,5,6,6,6
2022-09-23,0.3692020318553059,0.3385179081980418,0.3317908504211824,0.3287577021356431,0.3287577021356431,0.1861248775352802,1,0,0,0,0,0,0,0,0,0,0
2022-09-26,0.3138757308593606,0.3364316217168417,0.319165684547972,0.3321479290641742,0.3321479290641742,0.1500466408187938,1,0,0,0,0,0,0,0,0,0,0
2022-09-27,0.3728871732923117,0.3597368273996311,0.3553812303046234,0.3666971215075261,0.3666971215075261,0.1751147781043503,1,0,0,0,0,0,0,0,0,0,0
2022-09-28,0.3691528524144486,0.3614159510595753,0.3556830109264834,0.3909762879196022,0.3909762879196022,0.1278199455943968,1,0,0,0,0,0,0,0,0,0,0
2022-09-29,0.3675806384123302,0.3341926917934728,0.2963801133486343,0.2932612525005068,0.2932612525005068,0.2758739290851103,1,0,0,0,0,0,0,0,0,0,9
